vault,date,apy24h,volume24hUsd,feesAndRewards24hUsd,cumulativeFeesAndRewardsUsd,stakingYieldA,stakingYieldB
orca,2025-02-25T14:00:00.000Z,0.098124743761961114839547304159303577421,78935977.6402197,7143.7059764399,804629.67856167850487063988889945717375,,
orca,2025-02-25T15:00:00.000Z,0.103057447177606956689072390488068717165,82242865.29948403,7442.9793096033,807047.1328063215831912303614557117656,,
orca,2025-02-25T16:00:00.000Z,0.103057447177606956689072390488068717165,82242865.29948403,7442.9793096033,807635.36049242988678868582623528538703,,
orca,2025-02-25T17:00:00.000Z,0.103057447177606956689072390488068717165,82242865.29948403,7442.9793096033,807635.36049242988678868582623528538703,,
orca,2025-02-25T18:00:00.000Z,0.103057447177606956689072390488068717165,82242865.29948403,7442.9793096033,807635.36049242988678868582623528538703,,
orca,2025-02-25T19:00:00.000Z,0.103057447177606956689072390488068717165,82242865.29948403,7442.9793096033,807635.36049242988678868582623528538703,,
orca,2025-02-25T20:00:00.000Z,0.103057447177606956689072390488068717165,82242865.29948403,7442.9793096033,807635.36049242988678868582623528538703,,
orca,2025-02-25T21:00:00.000Z,0.103057447177606956689072390488068717165,82242865.29948403,7442.9793096033,807635.36049242988678868582623528538703,,
orca,2025-02-25T22:00:00.000Z,0.10462079704580416267118392215232084607,82230295.71009101,7441.8417617632,807635.36049242988678868582623528538703,,
orca,2025-02-25T23:00:00.000Z,0.10462079704580416267118392215232084607,82230295.71009101,7441.8417617632,808773.16885753733601059273672052318642,,
orca,2025-02-26T00:00:00.000Z,0.105311389269268924194149762062131950894,82620210.63779323,7477.1290627203,809069.52364740108627996502247909121478,,
orca,2025-02-26T01:00:00.000Z,0.10823839091677698204675939594491083809,84834194.19205688,7677.4945743811,809364.53497290151782369105396861427861,,
orca,2025-02-26T02:00:00.000Z,0.10823839091677698204675939594491083809,84834194.19205688,7677.4945743811,809364.53497290151782369105396861427861,,
orca,2025-02-26T03:00:00.000Z,0.10823839091677698204675939594491083809,84834194.19205688,7677.4945743811,809364.53497290151782369105396861427861,,
orca,2025-02-26T04:00:00.000Z,0.095910933836761334618875432420915896589,75504472.81907201,6833.154790126,809428.73806030961444406631345353329159,,
orca,2025-02-26T05:00:00.000Z,0.095910933836761334618875432420915896589,75504472.81907201,6833.154790126,809428.73806030961444406631345353329159,,
orca,2025-02-26T06:00:00.000Z,0.095910933836761334618875432420915896589,75504472.81907201,6833.154790126,809428.73806030961444406631345353329159,,
orca,2025-02-26T07:00:00.000Z,0.070765676111072361743578716156799039949,56239665.05941385,5089.6896878769,809428.73806030961444406631345353329159,,
orca,2025-02-26T08:00:00.000Z,0.070765676111072361743578716156799039949,56239665.05941385,5089.6896878769,809664.65102272343886880056400161350589,,
orca,2025-02-26T09:00:00.000Z,0.070765676111072361743578716156799039949,56239665.05941385,5089.6896878769,809664.65102272343886880056400161350589,,
orca,2025-02-26T10:00:00.000Z,0.0599583955854181824446894249767684758,47863565.521518424,4331.6526796974,809664.65102272343886880056400161350589,,
orca,2025-02-26T11:00:00.000Z,0.0599583955854181824446894249767684758,47863565.521518424,4331.6526796974,809754.38714992621100774283038398464291,,
orca,2025-02-26T12:00:00.000Z,0.0599583955854181824446894249767684758,47863565.521518424,4331.6526796974,809754.38714992621100774283038398464291,,
orca,2025-02-26T13:00:00.000Z,0.042643580702213871151510309151693590341,34690993.91047873,3139.5349488983,809754.38714992621100774283038398464291,,
orca,2025-02-26T14:00:00.000Z,0.042643580702213871151510309151693590341,34690993.91047873,3139.5349488983,809845.74074920931793664813054687192911,,
orca,2025-02-26T15:00:00.000Z,0.036772619432492658494505449099578044156,30095487.145708453,2723.6415866866,809845.74074920931793664813054687192911,,
orca,2025-02-26T16:00:00.000Z,0.036772619432492658494505449099578044156,30095487.145708453,2723.6415866866,809913.11940117491436193807215896140547,,
orca,2025-02-26T17:00:00.000Z,0.031970559570252737901961783470305309332,26268435.742168255,2377.2934346663,809913.11940117491436193807215896140547,,
orca,2025-02-26T18:00:00.000Z,0.031970559570252737901961783470305309332,26268435.742168255,2377.2934346663,810012.65392709624714063740803539889774,,
orca,2025-02-26T19:00:00.000Z,0.031970559570252737901961783470305309332,26268435.742168255,2377.2934346663,810012.65392709624714063740803539889774,,
orca,2025-02-26T20:00:00.000Z,0.031970559570252737901961783470305309332,26268435.742168255,2377.2934346663,810012.65392709624714063740803539889774,,
orca,2025-02-26T21:00:00.000Z,0.031970559570252737901961783470305309332,26268435.742168255,2377.2934346663,810012.65392709624714063740803539889774,,
orca,2025-02-26T22:00:00.000Z,0.031970559570252737901961783470305309332,26268435.742168255,2377.2934346663,810012.65392709624714063740803539889774,,
orca,2025-02-26T23:00:00.000Z,0.031970559570252737901961783470305309332,26268435.742168255,2377.2934346663,810012.65392709624714063740803539889774,,
orca,2025-02-27T00:00:00.000Z,0.031970559570252737901961783470305309332,26268435.742168255,2377.2934346663,810012.65392709624714063740803539889774,,
orca,2025-02-27T01:00:00.000Z,0.031970559570252737901961783470305309332,26268435.742168255,2377.2934346663,810012.65392709624714063740803539889774,,
orca,2025-02-27T02:00:00.000Z,0.015990007233187782547905665627083167206,12923267.417727,1169.5557013043,810012.65392709624714063740803539889774,,
orca,2025-02-27T03:00:00.000Z,0.015990007233187782547905665627083167206,12923267.417727,1169.5557013043,810564.29270698152560760942769789033512,,
orca,2025-02-27T04:00:00.000Z,0.016157083381364560520425012822979858935,13044857.560667697,1180.5596092404,810564.29270698152560760942769789033512,,
orca,2025-02-27T05:00:00.000Z,0.016157083381364560520425012822979858935,13044857.560667697,1180.5596092404,810609.29766954999337725557100259832872,,
orca,2025-02-27T06:00:00.000Z,0.016157083381364560520425012822979858935,13044857.560667697,1180.5596092404,810609.29766954999337725557100259832872,,
orca,2025-02-27T07:00:00.000Z,0.016601074461221313237990013916512159308,13385313.245552588,1211.3708487225,810609.29766954999337725557100259832872,,
orca,2025-02-27T08:00:00.000Z,0.021316143600541153468351227261380564268,17084727.872932285,1546.1678725004,810667.56497716839090630870233772907942,,
orca,2025-02-27T09:00:00.000Z,0.022761457458909936428316001829612554851,18270104.4643136,1653.4444540204,811232.82666747746924861682831309792637,,
orca,2025-02-27T10:00:00.000Z,0.022761457458909936428316001829612554851,18270104.4643136,1653.4444540204,811397.32730241354788378839172126129745,,
orca,2025-02-27T11:00:00.000Z,0.022759359594724709091412038420680033758,18268261.165997513,1653.2776355228,811397.32730241354788378839172126129745,,
orca,2025-02-27T12:00:00.000Z,0.022438943846857358616895198296628232263,18009371.23750129,1629.8480969939,811407.66478544904873223520257524181265,,
orca,2025-02-27T13:00:00.000Z,0.022438943846857358616895198296628232263,18009371.23750129,1629.8480969939,811417.07049526053954771196921602275765,,
orca,2025-02-27T14:00:00.000Z,0.022053104239172247918198519536343203726,17696503.742858768,1601.5335887288,811447.27433793804696497212271157951589,,
orca,2025-02-27T15:00:00.000Z,0.021921142828731623576770594502150306425,17594966.16598965,1592.344438022,811447.27433793804696497212271157951589,,
orca,2025-02-27T17:00:00.000Z,0.021921142828731623576770594502150306425,17594966.16598965,1592.344438022,811465.60568020236468271695251714569519,,
orca,2025-02-27T18:00:00.000Z,0.021921142828731623576770594502150306425,17594966.16598965,1592.344438022,811465.60568020236468271695251714569519,,
orca,2025-02-27T19:00:00.000Z,0.021921142828731623576770594502150306425,17594966.16598965,1592.344438022,811465.60568020236468271695251714569519,,
orca,2025-02-27T20:00:00.000Z,0.021996655817980150588325439514643597466,17776269.13475314,1608.7523566952,811465.60568020236468271695251714569519,,
orca,2025-02-27T21:00:00.000Z,0.021996655817980150588325439514643597466,17776269.13475314,1608.7523566952,811759.16687294601443588958903699771773,,
orca,2025-02-27T22:00:00.000Z,0.020223772211795067836877578085905430301,16443012.922481727,1488.0926694845,811759.16687294601443588958903699771773,,
orca,2025-02-27T23:00:00.000Z,0.01997036647613774876944057692258489596,16276904.47826656,1473.0598552831,811781.36100841922245327356586013890106,,
orca,2025-02-28T00:00:00.000Z,0.01997036647613774876944057692258489596,16276904.47826656,1473.0598552831,811816.71078712590464895425320608262218,,
orca,2025-02-28T01:00:00.000Z,0.01923165892339728455579084718579993714,15715948.688162293,1422.2933562787,811816.71078712590464895425320608262218,,
orca,2025-02-28T02:00:00.000Z,0.01923165892339728455579084718579993714,15715948.688162293,1422.2933562787,811855.17504581010655594512960828992516,,
orca,2025-02-28T03:00:00.000Z,0.018300934767940086425146956174448107782,14999183.293539837,1357.4260880654,811883.40501769673918491934836733434766,,
orca,2025-02-28T04:00:00.000Z,0.018300934767940086425146956174448107782,14999183.293539837,1357.4260880654,811883.40501769673918491934836733434766,,
orca,2025-02-28T05:00:00.000Z,0.019522040137558356211435032394155873281,15933650.588246202,1441.9953782363,811883.40501769673918491934836733434766,,
orca,2025-02-28T06:00:00.000Z,0.019522040137558356211435032394155873281,15933650.588246202,1441.9953782363,812051.29304778626499579820103405084108,,
orca,2025-02-28T07:00:00.000Z,0.019522040137558356211435032394155873281,15933650.588246202,1441.9953782363,812051.29304778626499579820103405084108,,
orca,2025-02-28T08:00:00.000Z,0.01800744961844903664671357088809398404,14530955.846982714,1315.051504152,812051.29304778626499579820103405084108,,
orca,2025-02-28T09:00:00.000Z,0.017426410486810799367905503684233120577,14019982.678107122,1268.8084323686,812478.00866975278824604442781294625472,,
orca,2025-02-28T10:00:00.000Z,0.017426410486810799367905503684233120577,14019982.678107122,1268.8084323686,812531.12013770903794361427119281979328,,
orca,2025-02-28T11:00:00.000Z,0.017426410486810799367905503684233120577,14019982.678107122,1268.8084323686,812531.12013770903794361427119281979328,,
orca,2025-02-28T12:00:00.000Z,0.015912647751988201661138464439277698806,12763560.953393443,1155.1022662821,812552.42956869562833498498131013063744,,
orca,2025-02-28T13:00:00.000Z,0.015906093873755951659329041761607546989,12751807.376014156,1154.0385675293,812571.10906278983850553586463244187632,,
orca,2025-02-28T14:00:00.000Z,0.015906093873755951659329041761607546989,12751807.376014156,1154.0385675293,812571.10906278983850553586463244187632,,
orca,2025-02-28T15:00:00.000Z,0.015906093873755951659329041761607546989,12751807.376014156,1154.0385675293,812571.10906278983850553586463244187632,,
orca,2025-02-28T16:00:00.000Z,0.015906093873755951659329041761607546989,12751807.376014156,1154.0385675293,812571.10906278983850553586463244187632,,
orca,2025-02-28T17:00:00.000Z,0.021583742304944543703339595656271413345,17535804.742761336,1586.9903292199,812571.10906278983850553586463244187632,,
orca,2025-02-28T18:00:00.000Z,0.02136539063964283975475148009676358018,17402278.339723755,1574.906189745,813081.19483441956343246825262560997352,,
orca,2025-02-28T19:00:00.000Z,0.02136539063964283975475148009676358018,17402278.339723755,1574.906189745,813137.52468299385950333107110870404507,,
orca,2025-02-28T20:00:00.000Z,0.02136539063964283975475148009676358018,17402278.339723755,1574.906189745,813137.52468299385950333107110870404507,,
orca,2025-02-28T21:00:00.000Z,0.024408484627853640494575042485596049851,20201346.893816743,1828.2218938904,813137.52468299385950333107110870404507,,
orca,2025-02-28T22:00:00.000Z,0.024408484627853640494575042485596049851,20201346.893816743,1828.2218938904,813587.38876683648881889524384559543784,,
orca,2025-02-28T23:00:00.000Z,0.024408484627853640494575042485596049851,20201346.893816743,1828.2218938904,813587.38876683648881889524384559543784,,
orca,2025-03-01T00:00:00.000Z,0.024878441816342424316346165575467568708,20665276.656591915,1870.2075374216,813587.38876683648881889524384559543784,,
orca,2025-03-01T01:00:00.000Z,0.02481614434261535862683591869375686138,20639057.00363452,1867.8346588289,813686.91832454742621329163207348091048,,
orca,2025-03-01T02:00:00.000Z,0.02481614434261535862683591869375686138,20639057.00363452,1867.8346588289,813723.00970463898432405263073906190312,,
orca,2025-03-01T03:00:00.000Z,0.025579655828720846265954051414970457051,21351166.7382742,1932.2805898138,813723.00970463898432405263073906190312,,
orca,2025-03-01T04:00:00.000Z,0.025579655828720846265954051414970457051,21351166.7382742,1932.2805898138,813815.68560751059485423571805712430192,,
orca,2025-03-01T05:00:00.000Z,0.025579655828720846265954051414970457051,21351166.7382742,1932.2805898138,813815.68560751059485423571805712430192,,
orca,2025-03-01T06:00:00.000Z,0.023717473225864509223976216042102894889,19963201.643540062,1806.6697487405,813815.68560751059485423571805712430192,,
orca,2025-03-01T07:00:00.000Z,0.023717473225864509223976216042102894889,19963201.643540062,1806.6697487405,813857.96279652674849837063872549875768,,
orca,2025-03-01T08:00:00.000Z,0.023717473225864509223976216042102894889,19963201.643540062,1806.6697487405,813857.96279652674849837063872549875768,,
orca,2025-03-01T09:00:00.000Z,0.01870775753797858378781170141684289353,16228670.719234731,1468.6947000907,813946.70336984347314139108383661377768,,
orca,2025-03-01T10:00:00.000Z,0.018384064230894605084282848619323934752,15990641.0081278,1447.1530112356,813946.70336984347314139108383661377768,,
orca,2025-03-01T11:00:00.000Z,0.018557304596282832502409580312687708375,16194299.653951155,1465.5841186825,813956.50642518032513309390411563749588,,
orca,2025-03-01T12:00:00.000Z,0.018557304596282832502409580312687708375,16194299.653951155,1465.5841186825,814018.01368737815478397618187204494248,,
orca,2025-03-01T13:00:00.000Z,0.018557304596282832502409580312687708375,16194299.653951155,1465.5841186825,814018.01368737815478397618187204494248,,
orca,2025-03-01T14:00:00.000Z,0.018557304596282832502409580312687708375,16194299.653951155,1465.5841186825,814018.01368737815478397618187204494248,,
orca,2025-03-01T15:00:00.000Z,0.018557304596282832502409580312687708375,16194299.653951155,1465.5841186825,814018.01368737815478397618187204494248,,
orca,2025-03-01T16:00:00.000Z,0.018557304596282832502409580312687708375,16194299.653951155,1465.5841186825,814018.01368737815478397618187204494248,,
orca,2025-03-01T17:00:00.000Z,0.018557304596282832502409580312687708375,16194299.653951155,1465.5841186825,814018.01368737815478397618187204494248,,
orca,2025-03-01T18:00:00.000Z,0.01322926185645258796603246638805928767,11739202.0909697,1062.3977892328,814018.01368737815478397618187204494248,,
orca,2025-03-01T19:00:00.000Z,0.01322926185645258796603246638805928767,11739202.0909697,1062.3977892328,814143.5926236523238294045391730937911,,
orca,2025-03-01T20:00:00.000Z,0.012819153118660289198410617533757529025,11362331.33001441,1028.2909853664,814143.5926236523238294045391730937911,,
orca,2025-03-01T21:00:00.000Z,0.012987475083452421566782163787735613178,11503524.322101995,1041.0689511502,814184.53744575635334439845197053225974,,
orca,2025-03-01T22:00:00.000Z,0.012987475083452421566782163787735613178,11503524.322101995,1041.0689511502,814206.70896716890942519060671201084174,,
orca,2025-03-01T23:00:00.000Z,0.012987475083452421566782163787735613178,11503524.322101995,1041.0689511502,814206.70896716890942519060671201084174,,
orca,2025-03-02T00:00:00.000Z,0.007411091854588131538794423982822507891,6523692.572427645,590.3941778048,814206.70896716890942519060671201084174,,
orca,2025-03-02T01:00:00.000Z,0.007411091854588131538794423982822507891,6523692.572427645,590.3941778048,814206.70896716890942519060671201084174,,
orca,2025-03-02T02:00:00.000Z,0.007340006425876137770429313865355712466,6455111.27787338,584.1875706476,814277.31250235221866633680429382992269,,
orca,2025-03-02T03:00:00.000Z,0.007701314250886916030843205712055595902,6774465.798256036,613.0891547422,814307.19727528651128892816305709385669,,
orca,2025-03-02T04:00:00.000Z,0.006948473840301605154314222143875101076,6075595.679321711,549.8414089786,814345.25410862850911855678322979121301,,
orca,2025-03-02T05:00:00.000Z,0.006948473840301605154314222143875101076,6075595.679321711,549.8414089786,814365.52701648917125211782549229362581,,
orca,2025-03-02T06:00:00.000Z,0.006867396124920684646131654262504957584,6000293.303859266,543.0265439993,814365.52701648917125211782549229362581,,
orca,2025-03-02T07:00:00.000Z,0.006597482708752093018883067867385571843,5758037.874231229,521.1024276179,814378.22921197888754252609438938224781,,
orca,2025-03-02T08:00:00.000Z,0.006489732103881502234716277805182869104,5663178.062737864,512.5176146778,814388.24709879870310820058345456026191,,
orca,2025-03-02T09:00:00.000Z,0.007197657454438677976869812720707494103,6289899.407923875,569.2358964171,814410.55512171198930013634454311427161,,
orca,2025-03-02T10:00:00.000Z,0.007197657454438677976869812720707494103,6289899.407923875,569.2358964171,814515.93926626059470060905404982502899,,
orca,2025-03-02T11:00:00.000Z,0.007197657454438677976869812720707494103,6289899.407923875,569.2358964171,814515.93926626059470060905404982502899,,
orca,2025-03-02T12:00:00.000Z,0.007197657454438677976869812720707494103,6289899.407923875,569.2358964171,814515.93926626059470060905404982502899,,
orca,2025-03-02T13:00:00.000Z,0.007197657454438677976869812720707494103,6289899.407923875,569.2358964171,814515.93926626059470060905404982502899,,
orca,2025-03-02T14:00:00.000Z,0.007197657454438677976869812720707494103,6289899.407923875,569.2358964171,814515.93926626059470060905404982502899,,
orca,2025-03-02T15:00:00.000Z,0.007197657454438677976869812720707494103,6289899.407923875,569.2358964171,814515.93926626059470060905404982502899,,
orca,2025-03-02T16:00:00.000Z,0.007764014430902297635890111289896285917,6797562.760780983,615.1794298508,814515.93926626059470060905404982502899,,
orca,2025-03-02T17:00:00.000Z,0.009540748387929897286747748747474673134,8409474.035502069,761.0574002129,814664.16858346427118028259270430524029,,
orca,2025-03-02T18:00:00.000Z,0.015850967806539051834949986851856150334,15231055.129513055,1378.4104892209,814839.46332576498323511776187293842788,,
orca,2025-03-02T19:00:00.000Z,0.019414023928562354411278860190985518514,19025923.28811456,1721.8460575744,815522.003112873316195356066143365355,,
orca,2025-03-02T20:00:00.000Z,0.019987683891978307365993564909508010148,19637213.139431924,1777.1677891186,815897.212272265000046528317085365355,,
orca,2025-03-02T21:00:00.000Z,0.019987683891978307365993564909508010148,19637213.139431924,1777.1677891186,815897.212272265000046528317085365355,,
orca,2025-03-02T22:00:00.000Z,0.020571146353769499879973914984971336037,20374626.54501959,1843.9037023242,815961.7052348748980727928053210687446,,
orca,2025-03-02T23:00:00.000Z,0.021203044735849387951123026299625284456,21045848.35898424,1904.649276488,816072.62520930791927489262210813951424,,
orca,2025-03-03T00:00:00.000Z,0.021819067105031285966145611760347408073,21732475.85578584,1966.7890649487,816133.37078347167210820934114548578304,,
orca,2025-03-03T01:00:00.000Z,0.021819067105031285966145611760347408073,21732475.85578584,1966.7890649487,816133.37078347167210820934114548578304,,
orca,2025-03-03T02:00:00.000Z,0.021819067105031285966145611760347408073,21732475.85578584,1966.7890649487,816205.15532805092109316742552053806556,,
orca,2025-03-03T03:00:00.000Z,0.021819067105031285966145611760347408073,21732475.85578584,1966.7890649487,816205.15532805092109316742552053806556,,
orca,2025-03-03T04:00:00.000Z,0.021819067105031285966145611760347408073,21732475.85578584,1966.7890649487,816205.15532805092109316742552053806556,,
orca,2025-03-03T05:00:00.000Z,0.021819067105031285966145611760347408073,21732475.85578584,1966.7890649487,816205.15532805092109316742552053806556,,
orca,2025-03-03T06:00:00.000Z,0.021819067105031285966145611760347408073,21732475.85578584,1966.7890649487,816205.15532805092109316742552053806556,,
orca,2025-03-03T07:00:00.000Z,0.021819067105031285966145611760347408073,21732475.85578584,1966.7890649487,816205.15532805092109316742552053806556,,
orca,2025-03-03T08:00:00.000Z,0.021819067105031285966145611760347408073,21732475.85578584,1966.7890649487,816205.15532805092109316742552053806556,,
orca,2025-03-03T09:00:00.000Z,0.021819067105031285966145611760347408073,21732475.85578584,1966.7890649487,816205.15532805092109316742552053806556,,
orca,2025-03-03T10:00:00.000Z,0.021819067105031285966145611760347408073,21732475.85578584,1966.7890649487,816205.15532805092109316742552053806556,,
orca,2025-03-03T11:00:00.000Z,0.021819067105031285966145611760347408073,21732475.85578584,1966.7890649487,816205.15532805092109316742552053806556,,
orca,2025-03-03T13:00:00.000Z,0.021819067105031285966145611760347408073,21732475.85578584,1966.7890649487,816205.15532805092109316742552053806556,,
orca,2025-03-03T14:00:00.000Z,0.021819067105031285966145611760347408073,21732475.85578584,1966.7890649487,816205.15532805092109316742552053806556,,
orca,2025-03-03T15:00:00.000Z,0.029345405789340084980436529789570480733,30412640.34779523,1966.7890649487,816205.15532805092109316742552053806556,,
orca,2025-03-03T16:00:00.000Z,0.029345405789340084980436529789570480733,30412640.34779523,2752.3439514755,816205.15532805092109316742552053806556,,
orca,2025-03-03T17:00:00.000Z,0.029345405789340084980436529789570480733,30412640.34779523,2752.3439514755,817416.51253493971229083322918938704534,,
orca,2025-03-03T18:00:00.000Z,0.029345405789340084980436529789570480733,30412640.34779523,2752.3439514755,817416.51253493971229083322918938704534,,
orca,2025-03-03T19:00:00.000Z,0.029345405789340084980436529789570480733,30412640.34779523,2752.3439514755,817416.51253493971229083322918938704534,,
orca,2025-03-03T20:00:00.000Z,0.02924268727535053619027979690862148763,30481877.818855427,2758.6099426065,817598.07326837141971602334042201051612,,
orca,2025-03-03T21:00:00.000Z,0.02924268727535053619027979690862148763,30481877.818855427,2758.6099426065,817598.07326837141971602334042201051612,,
orca,2025-03-03T22:00:00.000Z,0.019572478882961492192771633672301026885,20109683.462274764,1819.9263533359,817598.07326837141971602334042201051612,,
orca,2025-03-03T23:00:00.000Z,0.020009975078351758913007050924470880208,20278476.72543297,1835.2021436517,817781.63158821079907478714659428640182,,
orca,2025-03-04T00:00:00.000Z,0.020009975078351758913007050924470880208,20278476.72543297,1835.2021436517,817907.8273529595544887532880181060964,,
orca,2025-03-04T01:00:00.000Z,0.020993257241571489903378050577427318475,21023912.21073273,1902.6640550714,817907.8273529595544887532880181060964,,
orca,2025-03-04T02:00:00.000Z,0.020060899492350166735412296029541089918,19872405.917906813,1798.4527355706,818089.76447729288429144165172924540435,,
orca,2025-03-04T03:00:00.000Z,0.015076130524749196829896382070393684418,14362267.587258954,1299.785216647,818089.76447729288429144165172924540435,,
orca,2025-03-04T04:00:00.000Z,0.015076130524749196829896382070393684418,14362267.587258954,1299.785216647,818160.1145923099759292017699299816984,,
orca,2025-03-04T05:00:00.000Z,0.02441733301504926038192979230102679186,22010131.932465993,1991.9169398882,818858.1303605529103016273036104082036,,
orca,2025-03-04T06:00:00.000Z,0.02441733301504926038192979230102679186,22010131.932465993,1991.9169398882,818858.1303605529103016273036104082036,,
orca,2025-03-04T07:00:00.000Z,0.026162483433915112662150631279345743264,23387040.3985628,2116.5271560699,818927.5699530777161851604661370670936,,
orca,2025-03-04T08:00:00.000Z,0.025767521184035763838124452113727349147,22921467.077031013,2074.3927704712,819092.07516353663261084158361677265726,,
orca,2025-03-04T09:00:00.000Z,0.025767521184035763838124452113727349147,22921467.077031013,2074.3927704712,819092.07516353663261084158361677265726,,
orca,2025-03-04T10:00:00.000Z,0.025513265171311426084937132752308531835,22630093.84859996,2048.0234932983,819113.6179823357623194146257109424467,,
orca,2025-03-04T11:00:00.000Z,0.025513265171311426084937132752308531835,22630093.84859996,2048.0234932983,819133.03541413807197349458215543015295,,
orca,2025-03-04T13:00:00.000Z,0.026892054108879003740255074891692811055,23605039.008167457,2136.2560302392,819133.03541413807197349458215543015295,,
orca,2025-03-04T15:00:00.000Z,0.025704249482899234923188274973267460162,22307719.805958766,2018.8486424393,819326.98076739810805784483996822099153,,
orca,2025-03-04T16:00:00.000Z,0.025704249482899234923188274973267460162,22307719.805958766,2018.8486424393,819392.09174522582207266228884747639515,,
orca,2025-03-04T17:00:00.000Z,0.025704249482899234923188274973267460162,22307719.805958766,2018.8486424393,819392.09174522582207266228884747639515,,
orca,2025-03-04T18:00:00.000Z,0.028044907745184879516940425627604074959,24163116.69702216,2186.7620610804,819603.27459602020670384331767222827064,,
orca,2025-03-04T19:00:00.000Z,0.028044907745184879516940425627604074959,24163116.69702216,2186.7620610804,819603.27459602020670384331767222827064,,
orca,2025-03-04T20:00:00.000Z,0.028044907745184879516940425627604074959,24163116.69702216,2186.7620610804,819603.27459602020670384331767222827064,,
orca,2025-03-04T21:00:00.000Z,0.034914378505595836754218182253230208216,29603146.212821305,2679.0847322604,819603.27459602020670384331767222827064,,
orca,2025-03-04T22:00:00.000Z,0.034914378505595836754218182253230208216,29603146.212821305,2679.0847322604,820295.74072101174808156856552830360044,,
orca,2025-03-04T23:00:00.000Z,0.034914378505595836754218182253230208216,29603146.212821305,2679.0847322604,820295.74072101174808156856552830360044,,
orca,2025-03-05T00:00:00.000Z,0.034914378505595836754218182253230208216,29603146.212821305,2679.0847322604,820295.74072101174808156856552830360044,,
orca,2025-03-05T01:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820295.74072101174808156856552830360044,,
orca,2025-03-05T02:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T03:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T04:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T05:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T07:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T08:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T09:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T10:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T11:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T12:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T13:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T14:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T15:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T16:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T17:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T18:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T19:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T20:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T21:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T22:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-05T23:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-06T00:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-06T01:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-06T02:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-06T03:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
orca,2025-03-06T04:00:00.000Z,0.035545516976317762983868483642750042505,30151959.324725848,2728.7523188877,820582.89431882537202578637212268789756,,
