id,programId,recordId,blockchainTimestamp,serverTimestamp,marketIndex,fundingRate,cumulativeFundingRateLong,cumulativeFundingRateShort,oraclePriceTwap,markPriceTwap,historyIndex
9112,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3957,1640379639,1640379641297,0,-173483161666,162932754255777,-478023402309391,1938285739866,1937869380278,884
9115,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3960,1640383217,1640383220094,0,-125918407500,162806835848277,-478149320716891,1936379292135,1936077087957,887
9120,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3965,1640386811,1640386813628,0,894160641666,163700996489943,-477255160075225,1921325066198,1923471051738,892
9128,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3971,1640390400,1640390402205,0,1111562062083,164812558552026,-476143598013142,1908669500530,1911337249479,898
9133,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3976,1640394001,1640394003691,0,-403701933333,164408856618693,-476547299946475,1924644882824,1923675998184,903
9139,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3982,1640397602,1640397604619,0,-862173203333,163546683415360,-477409473149808,1933906065794,1931836850106,909
9149,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3992,1640401214,1640401216811,0,-482584849166,163064098566194,-477892057998974,1934694206909,1933536003271,919
9154,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3997,1640404836,1640404838356,0,150679245416,163214777811610,-477741378753558,1926923538176,1927285168365,924
9158,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4001,1640408429,1640408432620,0,-340628736250,162874149075360,-478082007489808,1929884758586,1929067249619,928
9165,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4008,1640412046,1640412047925,0,-1050902769583,161823246305777,-479132910259391,1938002756333,1935480589686,935
9169,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4012,1640415601,1640415603506,0,-947947658750,160875298647027,-480080857918141,1938216284036,1935941209655,939
9176,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4019,1640419224,1640419226099,0,-832928799583,160042369847444,-480913786717724,1937205720969,1935206691850,946
9182,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4025,1640422804,1640422806893,0,-93661114583,159948708732861,-481007447832307,1929843322010,1929618535335,952
9190,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4033,1640426428,1640426430642,0,97605843750,160046314576611,-480909841988557,1928441294447,1928675548472,960
9198,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4041,1640430031,1640430034161,0,1210050565833,161256365142444,-479699791422724,1915621654524,1918525775882,968
9199,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4042,1640433600,1640433603215,0,1034781517500,162291146659944,-478665009905224,1906669514480,1909152990122,969
9210,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4053,1640437246,1640437248598,0,458408568750,162749555228694,-478206601336474,1910846690201,1911946870766,980
9215,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4058,1640440846,1640440848228,0,415015825000,163164571053694,-477791585511474,1914358217736,1915354255716,985
9219,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4062,1640444413,1640444417071,0,944665915833,164109236969527,-476846919595641,1912622579842,1914889778040,989
9225,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4068,1640448003,1640448005286,0,1158755578333,165267992547860,-475688164017308,1919343130469,1922124143857,995
9232,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4075,1640451621,1640451624265,0,1305001767083,166572994314943,-474383162250225,1919080885259,1922212889500,1002
9239,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4082,1640455226,1640455228492,0,1343781505000,167916775819943,-473039380745225,1911877882127,1915102957739,1009
9247,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4089,1640458848,1640458850902,0,1122321312916,169039097132859,-471917059432309,1915566480046,1918260051197,1016
9248,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4090,1640462400,1640462402689,0,1554919332083,170594016464942,-470362140100226,1914910650769,1918642457166,1017
9255,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4098,1640466013,1640466016759,0,1471052293750,172065068758692,-468891087806476,1912063126646,1915593652151,1
9263,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4106,1640469615,1640469619284,0,290258899166,172355327657858,-468600828907310,1922747120199,1923443741557,9
9265,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4108,1640473203,1640473205472,0,863428523333,173218756181191,-467737400383977,1922534651499,1924606879955,11
9274,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4117,1640476836,1640476839465,0,-72435466250,173146320714941,-467809835850227,1928433587934,1928259742815,20
9278,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4121,1640480405,1640480410157,0,-931670832916,172214649882025,-468741506683143,1939718431700,1937482421701,24
9287,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4129,1640484039,1640484041572,0,-1185850382916,171028799499109,-469927357066059,1950222490063,1947376449144,32
9292,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4134,1640487606,1640487609209,0,33785442500,171062584941609,-469893571623559,1947483006979,1947564092041,37
9297,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4139,1640491202,1640491204904,0,1292904061250,172355489002859,-468600667562309,1934022003144,1937124972891,42
9305,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4147,1640494811,1640494814986,0,1181700434166,173537189437025,-467418967128143,1926957179043,1929793260085,50
9308,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4150,1640498402,1640498404704,0,1153462593750,174690652030775,-466265504534393,1920917561648,1923685871873,53
9315,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4157,1640502011,1640502014678,0,159978415416,174850630446191,-466105526118977,1926756238886,1927140187083,60
9320,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4162,1640505612,1640505614369,0,254181885416,175104812331607,-465851344233561,1928153917720,1928763954245,65
9327,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4169,1640509212,1640509214587,0,-109812385000,174994999946607,-465961156618561,1933632064179,1933368514455,72
9334,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4176,1640512824,1640512826802,0,-705362957500,174289636989107,-466666519576061,1939122177333,1937429306235,79
9340,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4182,1640516412,1640516414664,0,-1198843681666,173090793307441,-467865363257727,1957174146084,1954296921248,85
9344,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4186,1640520000,1640520002902,0,-1010736110416,172080057197025,-468876099368143,1965763402292,1963337635627,89
9350,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4192,1640523610,1640523612736,0,-693994042083,171386063154942,-469570093410226,1970867785076,1969202199375,95
9361,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4203,1640527273,1640527276518,0,17867262916,171403930417858,-469552226147310,1974705249686,1974748131117,106
9363,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4205,1640530812,1640530814538,0,147179036250,171551109454108,-469405047111060,1974284202917,1974637432604,108
9368,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4210,1640534412,1640534415747,0,-335651214583,171215458239525,-469740698325643,1980762603423,1979957040508,113
9376,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4218,1640538012,1640538015678,0,-1116480408750,170098977830775,-470857178734393,1988914352227,1986234799246,121
9383,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4225,1640541612,1640541615638,0,-982556683333,169116421147442,-471839735417726,1989205065201,1986846929161,128
9389,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4231,1640545241,1640545244998,0,-815380269583,168301040877859,-472655115687309,1984217064438,1982260151791,134
9393,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4235,1640548812,1640548814148,0,-1209232170000,167091808707859,-473864347857309,1984995813256,1982093656048,138
9400,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4242,1640552414,1640552418006,0,-1265725495416,165826083212443,-475130073352725,1982622952590,1979585211401,145
9405,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4247,1640556012,1640556014786,0,-1136297954166,164689785258277,-476266371306891,1981735887792,1979008772702,150
9412,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4254,1640559612,1640559615426,0,-1301153965833,163388631292444,-477567525272724,1988161797762,1985039028244,157
9416,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4258,1640563205,1640563206624,0,-924946271250,162463685021194,-478492471543974,1983715550759,1981495679708,161
9422,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4264,1640566808,1640566811750,0,-975258592500,161488426428694,-479467730136474,1984655237204,1982314616582,167
9430,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4272,1640570413,1640570416219,0,-211573216666,161276853212028,-479679303353140,1978701745972,1978193970252,175
9435,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4277,1640574001,1640574011877,0,-592275407916,160684577804112,-480271578761056,1983221077898,1981799616919,180
9441,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4283,1640577613,1640577615893,0,-1235109365416,159449468438696,-481506688126472,1991775836239,1988811573762,186
9448,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4289,1640581213,1640581215917,0,-994826714583,158454641724113,-482501514841055,1998398351320,1996010767205,192
9455,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4296,1640584805,1640584808484,0,-293520992500,158161120731613,-482795035833555,1994807415838,1994102965456,199
9459,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4300,1640588413,1640588415325,0,-98139405416,158062981326197,-482893175238971,1992793592728,1992558058155,203
9466,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4307,1640592012,1640592016080,0,-152310634583,157910670691614,-483045485873554,1993058377749,1992692832226,210
9473,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4314,1640595614,1640595616886,0,662775257500,158573445949114,-482382710616054,1983965165548,1985555826166,217
9479,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4320,1640599205,1640599208268,0,127694029166,158701139978280,-482255016586888,1975337601287,1975644066957,223
9484,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4324,1640602814,1640602818396,0,-830440497500,157870699480780,-483085457084388,1989077659837,1987084602643,227
9491,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4331,1640606414,1640606417321,0,-902396596250,156968302884530,-483987853680638,1998474689747,1996308937916,234
9496,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4336,1640610003,1640610006466,0,-1088316635416,155879986249114,-485076170316054,2004741263349,2002129303424,239
9502,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4342,1640613600,1640613602838,0,-1130250420000,154749735829114,-486206420736054,2013288390080,2010575789072,245
9508,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4348,1640617205,1640617209104,0,-1250413717500,153499322111614,-487456834453554,2022993091241,2019992098319,251
9514,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4354,1640620812,1640620818778,0,-902063924166,152597258187448,-488358898377720,2023452646406,2021287692988,257
9521,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4361,1640624421,1640624426165,0,-947786218333,151649471969115,-489306684596053,2022516074246,2020241387322,264
9527,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4367,1640628006,1640628010907,0,-1012253301250,150637218667865,-490318937897303,2032766043760,2030336635837,270
9534,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4372,1640631602,1640631605071,0,-692705276250,149944513391615,-491011643173553,2029711811057,2028049318394,275
9540,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4378,1640635204,1640635206684,0,12649015000,149957162406615,-490998994158553,2020438663032,2020469020668,281
9549,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4386,1640638815,1640638820683,0,411185606666,150368348013281,-490587808551887,2007039842615,2008026688071,289
9557,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4394,1640642443,1640642446715,0,865494068750,151233842082031,-489722314483137,1996233483835,1998310669600,297
9566,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4403,1640649616,1640649618610,0,1533237711666,153765438243280,-487190718321888,1974582343279,1978262113787,306
9572,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4408,1640653204,1640653208328,0,1893211307500,155658649550780,-485297507014388,1952344001631,1956887708769,311
9578,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4414,1640656800,1640656805397,0,2515488617916,158174138168696,-482782018396472,1934568411026,1940605583709,317
9586,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4420,1640660404,1640660407416,0,2377319980000,160551458148696,-480404698416472,1914746497710,1920452065662,323
9595,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4429,1640664014,1640664016935,0,2057455799583,162608913948279,-478347242616889,1900600360190,1905538254109,332
9598,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4432,1640667600,1640667602563,0,1770111680000,164379025628279,-476577130936889,1887207164910,1891455432942,335
9605,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4439,1640671210,1640671212195,0,675449576250,165054475204529,-475901681360639,1895148764251,1896769843234,342
9612,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4446,1640674813,1640674816737,0,111783205000,165166258409529,-475789898155639,1909584979054,1909853258746,349
9616,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4450,1640678405,1640678407863,0,1247658963333,166413917372862,-474542239192306,1903630398338,1906624779850,353
9622,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4456,1640682004,1640682008531,0,1295281789583,167709199162445,-473246957402723,1906425166870,1909533843165,359
9628,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4462,1640685601,1640685604119,0,1340089247500,169049288409945,-471906868155223,1901789399210,1905005613404,365
9635,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4469,1640689214,1640689219054,0,1283714515000,170333002924945,-470623153640223,1898823373088,1901904287924,372
9640,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4474,1640692801,1640692804410,0,680934247916,171013937172861,-469942219392307,1909792010642,1911426252837,377
9647,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4481,1640696414,1640696416562,0,531233465000,171545170637861,-469410985927307,1914638828738,1915913789054,384
9653,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4487,1640700008,1640700013148,0,1262648204166,172807818842027,-468148337723141,1908413063214,1911443418904,390
9658,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4492,1640703604,1640703606707,0,1553018724166,174360837566193,-466595318998975,1891548055488,1895275300426,395
9664,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4498,1640707212,1640707214333,0,1646361062083,176007198628276,-464948957936892,1874675922234,1878627188783,401
9670,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4504,1640710800,1640710803046,0,1822305888333,177829504516609,-463126652048559,1845106178186,1849479712318,407
9681,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4515,1640714452,1640714455764,0,2039123062083,179868627578692,-461087528986476,1817083971362,1821977866711,418
9682,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4516,1640718001,1640718004838,0,1687052465833,181555680044525,-459400476520643,1803186003867,1807234929785,419
9688,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4522,1640721603,1640721605729,0,1391361239583,182947041284108,-458009115281060,1793119876403,1796459143378,425
9695,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4529,1640725200,1640725203611,0,546667736250,183493709020358,-457462447544810,1805366307674,1806678310241,432
9702,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4535,1640728814,1640728817157,0,1272558677083,184766267697441,-456189888867727,1800717353582,1803771494407,438
9709,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4542,1640732415,1640732418174,0,1700000865416,186466268562857,-454489888002311,1790349124495,1794429126572,445
9715,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4548,1640736015,1640736017528,0,1571243691250,188037512254107,-452918644311061,1789612948352,1793383933211,451
9721,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4554,1640739609,1640739612956,0,1806677822500,189844190076607,-451111966488561,1784284198416,1788620225190,457
9727,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4560,1640743207,1640743210536,0,1571305825833,191415495902440,-449540660662728,1785982679224,1789753813206,463
9733,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4566,1640746812,1640746814790,0,1465963545833,192881459448273,-448074697116895,1788905557152,1792423869662,469
9737,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4570,1640750401,1640750405224,0,1251166112916,194132625561189,-446823531003979,1794136468408,1797139267079,473
9747,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4577,1640754017,1640754019480,0,1792208554166,195924834115355,-445031322449813,1788038296705,1792339597235,480
9753,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4583,1640757615,1640757617422,0,1950543102916,197875377218271,-443080779346897,1774851457449,1779532760896,486
9758,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4588,1640761202,1640761206133,0,2117500439166,199992877657437,-440963278907731,1770574406272,1775656407326,491
9764,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4594,1640764816,1640764818386,0,2220854109166,202213731766603,-438742424798565,1766803706808,1772133756670,497
9772,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4602,1640768415,1640768418240,0,1743678234166,203957410000769,-436998746564399,1769875783350,1774060611112,505
9778,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4608,1640772017,1640772018626,0,1857214154583,205814624155352,-435141532409816,1767820605389,1772277919360,511
9782,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4612,1640775601,1640775604602,0,1626235415833,207440859571185,-433515296993983,1770157559147,1774060524145,515
9788,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4618,1640779201,1640779204530,0,1524683394166,208965542965351,-431990613599817,1763887256716,1767546496862,521
9796,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4626,1640782804,1640782813417,0,2260337350000,211225880315351,-429730276249817,1742030003752,1747454813392,529
9801,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4631,1640786406,1640786410958,0,1994321624166,213220201939517,-427735954625651,1729024444552,1733810816450,534
9808,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4638,1640790012,1640790017222,0,840438185000,214060640124517,-426895516440651,1738712520362,1740729572006,541
9812,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4642,1640793623,1640793625596,0,386497617916,214447137742433,-426509018822735,1750062657554,1750990251837,545
9821,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4651,1640797249,1640797252781,0,867650462916,215314788205349,-425641368359819,1750640956518,1752723317629,554
9828,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4658,1640800862,1640800941050,0,1265881753333,216580669958682,-424375486606486,1745956109219,1748994225427,561
9834,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4664,1640804477,1640804479962,0,729990328333,217310660287015,-423645496278153,1756892936282,1758644913070,567
9836,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4666,1640808021,1640808026584,0,1542023987083,218852684274098,-422103472291070,1750356911263,1754057768832,569
9842,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4672,1640811610,1640811614574,0,1491752161250,220344436435348,-420611720129820,1752726747393,1756306952580,575
9849,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4679,1640815217,1640815220830,0,1917869561250,222262305996598,-418693850568570,1742869239860,1747472126807,582
9854,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4684,1640818819,1640818822215,0,1557272832083,223819578828681,-417136577736487,1743172730314,1746910185111,587
9862,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4692,1640822411,1640822414016,0,2508175785833,226327754614514,-414628401950654,1725014540714,1731034162600,595
9868,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4698,1640826010,1640826013183,0,2205662640833,228533417255347,-412422739309821,1714338966953,1719632557291,601
9876,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4706,1640829602,1640829612216,0,1695324605833,230228741861180,-410727414703988,1713295506694,1717364285748,609
9879,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4709,1640833211,1640833212791,0,1633176203750,231861918064930,-409094238500238,1708518289606,1712437912495,612
9885,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4715,1640836810,1640836812403,0,1789545479166,233651463544096,-407304693021072,1704238836426,1708533745576,618
9890,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4720,1640840403,1640840405596,0,1486289005000,235137752549096,-405818404016072,1706717141500,1710284235112,623
9897,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4726,1640844002,1640844004634,0,1338010605416,236475763154512,-404480393410656,1705412950431,1708624175884,629
9905,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4734,1640847604,1640847607915,0,667485407083,237143248561595,-403812908003573,1711318625011,1712920589988,637
9912,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4741,1640851243,1640851245923,0,366479478333,237509728039928,-403446428525240,1728191315181,1729070865929,644
9918,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4747,1640854808,1640854811530,0,1071638720416,238581366760344,-402374789804824,1731083053685,1733654986614,650
9925,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4753,1640858447,1640858449916,0,1263590887916,239844957648260,-401111198916908,1729074986367,1732107604498,656
9929,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4757,1640862011,1640862013290,0,1466329717083,241311287365343,-399644869199825,1726446800779,1729965992100,660
9937,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4765,1640865609,1640865612510,0,811377167083,242122664532426,-398833492032742,1734545451285,1736492756486,668
9942,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4770,1640869202,1640869206618,0,67262625416,242189927157842,-398766229407326,1745463592616,1745625022917,673
9946,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4774,1640872805,1640872809812,0,358671692500,242548598850342,-398407557714826,1747324704846,1748185516908,677
9955,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4781,1640876401,1640876405122,0,960832752083,243509431602425,-397446724962743,1741555647665,1743861646270,684
9962,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4788,1640880017,1640880022486,0,965599669166,244475031271591,-396481125293577,1743344151321,1745661590527,691
13032,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4792,1640883611,1640883614053,0,744174525000,245214661756175,-395741494808993,1745520051564,1747306070424,695
13040,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4800,1640887239,1640887241366,0,1087627599583,246302289355758,-394653867209410,1747221061757,1749831367996,703
13045,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4805,1640890840,1640890843301,0,1585619374166,247887908729924,-393068247835244,1744608902860,1748414389358,708
13050,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4810,1640894402,1640894405992,0,1475952062500,249363860792424,-391592295772744,1746082678110,1749624963060,713
13059,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4819,1640898021,1640898024957,0,1583810448750,250947671241174,-390008485323994,1740329805510,1744130950587,722
13064,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4824,1640901605,1640901607576,0,1237850589583,252185521830757,-388770634734411,1733987545619,1736958387034,727
13071,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4831,1640905203,1640905206785,0,1783572097500,253969093928257,-386987062636911,1725788965927,1730069538961,734
13077,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4837,1640908823,1640908827428,0,1830666832916,255799760761173,-385156395803995,1722624521513,1727018121912,740
13080,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4840,1640912400,1640912403310,0,1731826073333,257531586834506,-383424569730662,1725353199284,1729509581860,743
13090,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4850,1640916012,1640916013818,0,1878236919583,259409823754089,-381546332811079,1725611117277,1730118885884,753
13092,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4852,1640919604,1640919609790,0,2588998801250,261998822555339,-378957334009829,1718279855097,1724493452220,755
13100,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4860,1640923214,1640923216483,0,2307507857083,264306330412422,-376649826152746,1717499097344,1723037116201,763
13106,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4866,1640926813,1640926815973,0,2274601684166,266580932096588,-374375224468580,1715328857278,1720787901320,769
13112,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4872,1640930401,1640930405357,0,2470815288750,269051747385338,-371904409179830,1710593216262,1716523172955,775
13121,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,4881,1640934025,1640934027962,0,2165994682916,271217742068254,-369738414496914,1713112284068,1718310671307,784
