oracle_price,bid_impact_price,ask_impact_price,funding_rate,next_funding_rate,created_at
188.198474,188.05,188.09,0.0000125,0.00000784,1760986803403
188.849895,188.63,188.7,0.00000784,0.00001024,1760990403419
190.511947,190.42,190.45,0.00001024,0.00001097,1760994003415
188.989632,188.87,188.91,0.00001097,0.00001078,1760997603405
190.747895,190.57,190.64,0.00001078,0.0000125,1761001203431
189.709842,189.63,189.65,0.0000125,0.0000125,1761004803406
189.019579,188.93,188.96,0.0000125,0.0000125,1761008403406
186.743842,186.66,186.71,0.0000125,0.0000125,1761012003405
186.041947,186.03,186.06,0.0000125,0.00000943,1761015603419
185.578684,185.37,185.42,0.00000943,0.00000604,1761019203871
183.741947,183.77,183.78,0.00000604,0.0000114,1761022803425
183.834842,183.74,183.78,0.0000114,0.0000125,1761026403419
184.476,184.29,184.32,0.0000125,0.00000408,1761030003404
185.035316,184.82,184.87,0.00000408,-0.00000378,1761033603464
184.264474,184.09,184.16,-0.00000378,-0.00001147,1761037203411
184.382842,184.27,184.29,-0.00001147,-0.00000019,1761040803420
185.915368,185.72,185.81,-0.00000019,0.0000125,1761044403415
186.280105,186.25,186.3,0.0000125,0.0000125,1761048003411
186.476158,186.46,186.53,0.0000125,0.0000125,1761051603406
185.099053,185.13,185.22,0.0000125,0.00001217,1761055203678
192.725632,192.8,192.89,0.00001217,0.0000125,1761058803659
196.240158,196.22,196.27,0.0000125,0.0000125,1761062403432
192.553579,192.41,192.56,0.0000125,0.0000125,1761066003556
194.833895,194.82,194.85,0.0000125,0.0000125,1761069603407
194.163,194.08,194.13,0.0000125,0.0000125,1761073203402
193.908684,193.86,193.91,0.0000125,0.0000125,1761076803411
191.424368,191.21,191.25,0.0000125,0.0000125,1761080403558
191.300737,191.3,191.4,0.0000125,0.0000125,1761084003410
188.539158,188.31,188.37,0.0000125,0.0000125,1761087603718
185.633368,185.37,185.46,0.0000125,0.0000125,1761091203475
185.669895,185.59,185.62,0.0000125,0.0000125,1761094803441
186.995211,186.98,187.01,0.0000125,0.0000125,1761098403403
185.915842,185.76,185.84,0.0000125,0.00000655,1761102003409
185.237842,185.04,185.08,0.00000655,0.00000878,1761105603410
185.888632,185.77,185.79,0.00000878,0.0000125,1761109201194
184.572211,184.44,184.49,0.0000125,0.00000658,1761112801195
184.103895,183.96,183.98,0.00000658,0.00000061,1761116401195
184.995263,184.84,184.92,0.00000061,0.00001119,1761120001193
184.711737,184.55,184.62,0.00001119,0.0000004,1761123601195
184.048316,183.89,183.93,0.0000004,-0.00000327,1761127201195
183.562474,183.41,183.46,-0.00000327,0.00000223,1761130801195
185.064158,184.92,185,0.00000223,0.00000789,1761134401195
185.770789,185.67,185.74,0.00000789,0.00001161,1761138001195
186.507737,186.33,186.46,0.00001161,0.0000125,1761141601326
185.412316,185.29,185.43,0.0000125,0.0000125,1761145201383
183.965684,183.88,183.93,0.0000125,0.0000125,1761148801195
183.615579,183.48,183.57,0.0000125,0.0000125,1761152401195
181.672316,181.58,181.63,0.0000125,0.0000125,1761156001194
180.858947,180.77,180.9,0.0000125,0.0000125,1761159601195
180.373842,180.14,180.24,0.0000125,0.0000125,1761163201222
180.137474,180.02,180.11,0.0000125,0.00001121,1761166801195
178.389842,178.2,178.27,0.00001121,0.0000125,1761170401195
178.882895,178.71,178.75,0.0000125,0.00000867,1761174001195
180.099368,179.97,180.04,0.00000867,0.00000636,1761177601195
181.009316,180.89,180.9,0.00000636,-0.00000343,1761181200408
181.764789,181.67,181.73,-0.00000343,-0.00000129,1761184800419
182.298684,182.18,182.21,-0.00000129,0.0000125,1761188400411
182.843105,182.74,182.83,0.0000125,0.0000125,1761192000412
184.016316,183.91,183.97,0.0000125,0.0000125,1761195600412
184.834316,184.72,184.76,0.0000125,0.00001237,1761199200411
187.419105,187.32,187.41,0.00001237,0.0000125,1761202800411
187.457684,187.38,187.48,0.0000125,0.0000125,1761206400430
187.961789,187.89,187.92,0.0000125,0.0000125,1761210000411
188.387526,188.31,188.37,0.0000125,0.0000125,1761213600416
188.260842,188.16,188.21,0.0000125,0.0000125,1761217200419
187.974474,187.9,187.95,0.0000125,0.0000125,1761220800414
189.330947,189.22,189.26,0.0000125,0.0000125,1761224400413
190.355579,190.33,190.42,0.0000125,0.0000125,1761228000665
189.753684,189.68,189.77,0.0000125,0.0000125,1761231600473
191.028105,190.94,191.01,0.0000125,0.0000125,1761235200411
191.910421,191.85,191.88,0.0000125,0.0000125,1761238800410
192.516421,192.43,192.44,0.0000125,0.0000125,1761242400413
191.527105,191.44,191.45,0.0000125,0.0000125,1761246000410
191.261947,191.02,191.07,0.0000125,0.0000125,1761249600412
188.811211,188.7,188.73,0.0000125,0.0000125,1761253200411
188.783316,188.67,188.69,0.0000125,0.0000125,1761256800413
190.415211,190.31,190.33,0.0000125,0.0000125,1761260400410
191.346737,191.25,191.29,0.0000125,0.0000125,1761264000411
192.525947,192.43,192.47,0.0000125,0.0000125,1761267600412
192.949368,192.87,192.9,0.0000125,0.0000125,1761271200409
192.203053,192.13,192.14,0.0000125,0.0000125,1761274800412
191.299211,191.18,191.26,0.0000125,0.0000125,1761278400413
193.443842,193.41,193.43,0.0000125,0.0000125,1761282000413
193.300158,193.21,193.25,0.0000125,0.0000125,1761285600412
193.302947,193.23,193.24,0.0000125,0.0000125,1761289200412
192.165421,192.05,192.11,0.0000125,0.0000125,1761292800410
192.946474,192.97,192.98,0.0000125,0.0000125,1761296400411
192.115105,192.04,192.06,0.0000125,0.0000125,1761300000413
191.786789,191.7,191.74,0.0000125,0.0000125,1761303600412
192.134632,192.03,192.04,0.0000125,0.0000125,1761307200414
193.651842,193.55,193.58,0.0000125,0.0000125,1761310800412
192.488842,192.34,192.4,0.0000125,0.0000125,1761314400412
190.167789,190.07,190.11,0.0000125,0.00001241,1761318000411
189.442421,189.3,189.31,0.00001241,-0.00000151,1761321600411
190.615053,190.51,190.52,-0.00000151,0.00000354,1761325200413
191.151053,191.06,191.09,0.00000354,0.0000125,1761328800413
191.825211,191.71,191.75,0.0000125,0.0000125,1761332400412
193.043842,192.97,193.01,0.0000125,0.0000125,1761336000414
193.578842,193.54,193.6,0.0000125,0.0000125,1761339600414
193.782632,193.71,193.73,0.0000125,0.0000125,1761343200416
193.789684,193.74,193.75,0.0000125,0.0000125,1761346800415
193.587684,193.47,193.51,0.0000125,0.0000125,1761350400419
192.952842,192.87,192.91,0.0000125,0.0000125,1761354002362
193.754105,193.7,193.71,0.0000125,0.0000125,1761357602363
193.846474,193.74,193.78,0.0000125,0.0000125,1761361202362
193.457368,193.43,193.44,0.0000125,0.0000125,1761364802363
194.204737,194.13,194.21,0.0000125,0.0000125,1761368402363
194.435789,194.42,194.48,0.0000125,0.0000125,1761372002363
194.052316,194.01,194.04,0.0000125,0.0000125,1761375602363
193.961053,193.89,193.9,0.0000125,0.0000125,1761379202362
194.871105,194.77,194.81,0.0000125,0.0000125,1761382802363
192.595632,192.54,192.57,0.0000125,0.0000125,1761386402362
192.021,191.83,191.87,0.0000125,0.0000125,1761390002363
192.724053,192.62,192.65,0.0000125,0.0000125,1761393602362
193.913579,193.87,193.9,0.0000125,0.0000125,1761397202363
192.890895,192.82,192.84,0.0000125,0.0000125,1761400802363
192.619842,192.51,192.58,0.0000125,0.0000125,1761404402362
191.891421,191.78,191.86,0.0000125,0.0000125,1761408002362
191.932,191.86,191.88,0.0000125,0.0000125,1761411602363
192.38,192.28,192.29,0.0000125,0.0000125,1761415202363
194.267368,194.17,194.2,0.0000125,0.0000125,1761418802362
194.519368,194.43,194.46,0.0000125,0.0000125,1761422402362
194.141947,194.09,194.11,0.0000125,0.0000125,1761426002363
194.383842,194.32,194.33,0.0000125,0.0000125,1761429602362
194.499053,194.45,194.48,0.0000125,0.0000125,1761433202362
193.834,193.71,193.79,0.0000125,0.0000125,1761436802363
193.293895,193.22,193.23,0.0000125,0.0000125,1761440402363
192.836895,192.66,192.72,0.0000125,0.0000125,1761444002362
192.270316,192.15,192.17,0.0000125,0.0000125,1761447602363
192.970158,192.88,192.91,0.0000125,0.0000125,1761451202363
192.890789,192.8,192.82,0.0000125,0.0000125,1761454802363
193.623,193.52,193.53,0.0000125,0.0000125,1761458402362
194.053947,193.97,193.98,0.0000125,0.0000125,1761462002363
193.860632,193.81,193.82,0.0000125,0.0000125,1761465602362
194.324526,194.22,194.25,0.0000125,0.0000125,1761469202362
195.963947,195.92,195.93,0.0000125,0.0000125,1761472802362
194.827579,194.72,194.75,0.0000125,0.0000125,1761476402364
197.738632,197.65,197.74,0.0000125,0.0000125,1761480002363
198.001684,197.95,198.01,0.0000125,0.0000125,1761483602363
199.070474,198.97,199.01,0.0000125,0.0000125,1761487202363
198.856737,198.78,198.81,0.0000125,0.0000125,1761490802363
199.522579,199.41,199.46,0.0000125,0.0000125,1761494402363
198.729211,198.59,198.64,0.0000125,0.0000125,1761498002362
198.917053,198.84,198.87,0.0000125,0.0000125,1761501602362
199.108737,199.06,199.09,0.0000125,0.0000125,1761505202363
198.878,198.76,198.81,0.0000125,0.0000125,1761508802363
197.425526,197.4,197.41,0.0000125,0.0000125,1761512402363
198.470421,198.51,198.61,0.0000125,0.0000125,1761516002363
200.203842,200.06,200.07,0.0000125,0.0000125,1761519602363
200.053263,199.92,199.99,0.0000125,0.0000125,1761523202363
203.257368,203.11,203.16,0.0000125,0.0000125,1761526802363
204.375211,204.35,204.38,0.0000125,0.0000125,1761530402363
203.965526,203.9,203.92,0.0000125,0.0000125,1761534002362
204.316579,204.39,204.45,0.0000125,0.0000125,1761537602363
204.004421,203.95,204,0.0000125,0.0000125,1761541202363
204.325053,204.28,204.31,0.0000125,0.0000125,1761544802363
204.758579,204.64,204.68,0.0000125,0.0000125,1761548402363
202.508263,202.32,202.44,0.0000125,0.0000125,1761552002363
200.459316,200.37,200.44,0.0000125,0.0000125,1761555602392
199.956947,199.86,199.9,0.0000125,0.0000125,1761559202363
200.435842,200.3,200.33,0.0000125,0.0000125,1761562802363
200.155263,200.03,200.05,0.0000125,0.0000125,1761566402394
199.520263,199.4,199.49,0.0000125,0.0000125,1761570002362
200.339526,200.34,200.4,0.0000125,0.0000125,1761573602418
199.127895,198.96,199.04,0.0000125,0.0000125,1761577202362
200.124,200.02,200.06,0.0000125,0.0000125,1761580802363
202.472684,202.39,202.4,0.0000125,0.0000125,1761584402363
202.289579,202.24,202.29,0.0000125,0.0000125,1761588002371
201.661421,201.54,201.6,0.0000125,0.0000125,1761591602363
200.022158,199.82,199.88,0.0000125,0.0000125,1761595202362
198.749211,198.59,198.67,0.0000125,0.0000125,1761598802363
198.741053,198.61,198.65,0.0000125,0.0000125,1761602402362
198.303053,198.21,198.26,0.0000125,0.0000125,1761606002363
198.698632,198.58,198.66,0.0000125,0.0000125,1761609602371
199.691105,199.75,199.83,0.0000125,0.0000125,1761613202363
201.368947,201.31,201.35,0.0000125,0.0000125,1761616802363
200.797263,200.61,200.7,0.0000125,0.0000125,1761620402363
201.257842,200.69,201.4,0.0000125,0.0000125,1761624000575
201.160053,201.01,201.11,0.0000125,0.0000125,1761627601921
198.679211,198.67,198.74,0.0000125,0.0000125,1761631201920
200.898842,200.7,200.81,0.0000125,0.0000125,1761634801921
202.407053,202.25,202.35,0.0000125,0.0000125,1761638401923
203.465211,203.4,203.41,0.0000125,0.0000125,1761642001923
202.030211,201.91,201.96,0.0000125,0.0000125,1761645601924
200.294842,200.19,200.22,0.0000125,0.0000125,1761649201922
199.730632,199.61,199.62,0.0000125,0.0000125,1761652801924
200.212158,200.23,200.31,0.0000125,0.0000125,1761656401924
202.716737,202.7,202.74,0.0000125,0.0000125,1761660001921
199.458263,199.44,199.51,0.0000125,0.0000125,1761663601921
198.866895,198.77,198.79,0.0000125,0.0000125,1761667201922
199.812105,199.78,199.85,0.0000125,0.0000125,1761670801959
200.848263,200.78,200.86,0.0000125,0.0000125,1761674401920
199.676105,199.64,199.65,0.0000125,0.0000125,1761678001922
195.473053,195.25,195.26,0.0000125,0.0000125,1761681601922
192.563579,192.33,192.34,0.0000125,0.0000125,1761685201944
193.907316,193.7,193.77,0.0000125,0.0000125,1761688801922
194.930632,194.76,194.8,0.0000125,0.0000125,1761692401921
194.181474,194.05,194.12,0.0000125,0.0000125,1761696001918
193.822737,193.67,193.74,0.0000125,0.0000125,1761699601922
194.158,194.12,194.16,0.0000125,0.0000125,1761703201922
194.700263,194.6,194.65,0.0000125,0.0000125,1761706801986
193.923737,193.83,193.85,0.0000125,0.0000125,1761710401935
194.581263,194.47,194.52,0.0000125,0.0000125,1761714001920
195.179895,195.07,195.08,0.0000125,0.0000125,1761717601920
195.514158,195.49,195.5,0.0000125,0.0000125,1761721201923
195.632895,195.56,195.62,0.0000125,0.0000125,1761724801922
194.513579,194.45,194.46,0.0000125,0.0000125,1761728401923
194.223263,194.16,194.18,0.0000125,0.0000125,1761732001924
196.282105,196.27,196.3,0.0000125,0.0000125,1761735601923
198.733789,198.67,198.7,0.0000125,0.0000125,1761739201926
199.869684,199.79,199.83,0.0000125,0.0000125,1761742801924
200.772158,200.73,200.76,0.0000125,0.0000125,1761746401924
200.075789,200,200.03,0.0000125,0.0000125,1761750001920
196.739263,196.72,196.73,0.0000125,0.0000125,1761753601925
195.358105,195.21,195.22,0.0000125,0.0000125,1761757201921
198.432053,198.31,198.41,0.0000125,0.0000125,1761760802003
193.609789,193.49,193.64,0.0000125,0.00001057,1761764401946
192.703105,192.62,192.69,0.00001057,0.0000125,1761768001935
195.560421,195.53,195.56,0.0000125,0.0000125,1761771601921
196.043947,196.01,196.06,0.0000125,0.0000125,1761775201920
195.383474,195.32,195.35,0.0000125,0.0000125,1761778801933
193.922842,193.85,193.88,0.0000125,0.0000125,1761782401923
194.681421,194.57,194.62,0.0000125,0.0000125,1761786001923
195.508789,195.47,195.51,0.0000125,0.0000125,1761789601922
198.107421,198.1,198.14,0.0000125,0.0000125,1761793201920
197.180105,197.03,197.06,0.0000125,0.0000125,1761796801924
191.752579,191.78,191.8,0.0000125,0.0000125,1761800401927
195.205105,195.09,195.13,0.0000125,0.0000125,1761804001921
194.206,194.13,194.22,0.0000125,0.0000125,1761807601921
195.845,195.72,195.8,0.0000125,0.0000125,1761811201923
195.391421,195.25,195.29,0.0000125,0.0000125,1761814801921
192.413789,192.32,192.35,0.0000125,0.0000125,1761818401921
192.192421,192.02,192.06,0.0000125,0.0000125,1761822001923
191.843789,191.84,191.9,0.0000125,0.0000125,1761825601950
187.842316,187.6,187.72,0.0000125,0.00001162,1761829201937
185.764421,185.6,185.7,0.00001162,0.0000125,1761832801939
187.326789,187.11,187.19,0.0000125,0.0000125,1761836401923
185.045105,184.92,184.99,0.0000125,0.00001151,1761840001920
185.307105,185.1,185.2,0.00001151,0.00001124,1761843601866
183.806,183.59,183.63,0.00001124,0.00000186,1761847201866
181.338263,181.16,181.24,0.00000186,-0.00001524,1761850801892
179.146474,178.88,178.98,-0.00001524,-0.00000962,1761854401890
182.225368,182.08,182.11,-0.00000962,-0.00000474,1761858001880
182.391737,182.28,182.33,-0.00000474,-0.00001028,1761861601881
183.660474,183.5,183.54,-0.00001028,-0.00000944,1761865201874
184.656789,184.53,184.55,-0.00000944,-0.0000194,1761868801872
185.457316,185.36,185.38,-0.0000194,-0.00000842,1761872401879
186.265053,186.08,186.11,-0.00000842,-0.00001226,1761876001866
184.619053,184.56,184.58,-0.00001226,-0.00000624,1761879601868
185.153211,185.07,185.11,-0.00000624,0.00000004,1761883201876
186.642,186.47,186.51,0.00000004,0.00001141,1761886801867
185.690263,185.56,185.57,0.00001141,0.00000366,1761890401870
185.526789,185.36,185.47,0.00000366,0.00000307,1761894001978
185.350789,185.25,185.28,0.00000307,-0.00000268,1761897601867
186.514368,186.36,186.4,-0.00000268,-0.00000231,1761901201867
186.616053,186.49,186.54,-0.00000231,-0.00000554,1761904801868
186.415263,186.28,186.3,-0.00000554,-0.00000459,1761908401868
188.886895,188.77,188.8,-0.00000459,0.00000159,1761912001868
186.501,186.42,186.44,0.00000159,0.00000761,1761915601867
188.325842,188.2,188.28,0.00000761,0.0000061,1761919201937
189.070474,188.95,188.96,0.0000061,0.00000707,1761922801885
188.150211,187.94,187.98,0.00000707,0.00000085,1761926401952
185.054263,184.8,184.85,0.00000085,-0.00001081,1761930001929
185.363526,185.23,185.28,-0.00001081,-0.00000375,1761933601900
185.987632,185.73,185.81,-0.00000375,-0.00000029,1761937201931
188.485684,188.14,188.31,-0.00000029,0.00000401,1761940803507
186.876211,186.81,186.83,0.00000401,0.00000188,1761944401876
187.260947,187.17,187.22,0.00000188,0.00000629,1761948001867
187.288947,187.18,187.21,0.00000629,0.0000125,1761951601871
187.204316,187.13,187.15,0.0000125,0.0000125,1761955201866
187.120211,187.02,187.03,0.0000125,0.0000125,1761958801868
186.135947,186.03,186.05,0.0000125,0.00000501,1761962401868
186.609053,186.49,186.52,0.00000501,-0.00000188,1761966001867
187.203526,187.12,187.13,-0.00000188,0.00000656,1761969601876
187.064579,186.91,187,0.00000656,0.0000125,1761973201868
186.225211,186.14,186.17,0.0000125,0.0000125,1761976801869
185.710789,185.64,185.66,0.0000125,0.0000125,1761980401868
185.802684,185.71,185.73,0.0000125,0.0000125,1761984001870
186.527632,186.44,186.48,0.0000125,0.0000125,1761987601869
185.826316,185.77,185.84,0.0000125,0.0000125,1761991202081
186.137895,186.04,186.06,0.0000125,0.0000125,1761994801870
186.208579,186.09,186.1,0.0000125,0.00000212,1761998401870
186.385632,186.26,186.32,0.00000212,-0.00000482,1762002001885
185.327368,185.19,185.21,-0.00000482,0.00000395,1762005601868
185.038895,184.89,184.92,0.00000395,-0.00000471,1762009201870
186.410684,186.29,186.35,-0.00000471,0.00000111,1762012801867
186.428474,186.25,186.33,0.00000111,0.00000013,1762016401918
184.976158,184.78,184.86,0.00000013,-0.00000084,1762020001974
185.749526,185.54,185.66,-0.00000084,0.0000125,1762023601877
186.266526,186.17,186.19,0.0000125,0.0000125,1762027201869
186.496632,186.38,186.43,0.0000125,0.00001228,1762030801870
185.352579,185.24,185.28,0.00001228,0.00000162,1762034401870
186.144947,186.03,186.07,0.00000162,0.00000131,1762038001867
186.372105,186.29,186.31,0.00000131,0.00000739,1762041601871
185.111579,185.01,185.03,0.00000739,0.00000804,1762045201871
184.813316,184.68,184.7,0.00000804,0.00000737,1762048801872
185.425421,185.29,185.32,0.00000737,0.00000767,1762052401871
185.301105,185.18,185.21,0.00000767,0.00000453,1762056001881
187.761053,187.71,187.74,0.00000453,0.0000125,1762059601874
187.084421,187,187.04,0.0000125,0.00001226,1762063201869
187.411579,187.3,187.31,0.00001226,0.00000941,1762066801870
187.71,187.63,187.64,0.00000941,0.0000119,1762070401868
187.136895,186.99,187.08,0.0000119,0.00000626,1762074001871
185.909526,185.8,185.89,0.00000626,0.00000433,1762077601873
185.053263,184.9,184.93,0.00000433,-0.00000393,1762081201872
186.148526,186,186.03,-0.00000393,0.0000022,1762084801871
185.525421,185.37,185.44,0.0000022,-0.00000456,1762088401872
185.124947,184.84,184.94,-0.00000456,-0.00000956,1762092001891
184.367211,184.25,184.27,-0.00000956,0.00000231,1762095601872
183.790947,183.66,183.7,0.00000231,0.00001178,1762099201870
184.293368,184.14,184.2,0.00001178,0.00000202,1762102801872
184.407737,184.29,184.34,0.00000202,-0.00000747,1762106401891
184.252263,184.14,184.21,-0.00000747,0.00000053,1762110001871
184.024421,183.92,183.96,0.00000053,0.00000323,1762113601870
184.555316,184.48,184.51,0.00000323,0.0000125,1762117201876
185.493632,185.38,185.41,0.0000125,0.0000125,1762120801870
184.920474,184.89,184.99,0.0000125,0.00000936,1762124401906
187.724895,187.64,187.65,0.00000936,0.0000125,1762128001873
186.587316,186.34,186.48,0.0000125,0.0000125,1762131602221
185.543105,185.45,185.48,0.0000125,0.0000125,1762135201870
183.490211,183.42,183.43,0.0000125,0.0000125,1762138801868
177.569579,177.36,177.43,0.0000125,-0.00000469,1762142401900
177.947316,177.77,177.91,-0.00000469,-0.00000025,1762146004272
176.800053,176.63,176.66,-0.00000025,-0.00001562,1762149604273
176.103684,176.02,176.05,-0.00001562,-0.00001393,1762153204273
176.505474,176.27,176.35,-0.00001393,-0.0000015,1762156804273
175.671368,175.45,175.54,-0.0000015,-0.00000174,1762160404272
174.942316,174.84,174.95,-0.00000174,0.0000125,1762164004323
174.124,174.02,174.11,0.0000125,0.00000608,1762167604273
175.337947,175.23,175.28,0.00000608,0.00000783,1762171204272
175.555684,175.32,175.43,0.00000783,0.0000062,1762174804273
175.812,175.92,175.99,0.0000062,0.00001077,1762178404273
176.437053,176.36,176.44,0.00001077,0.00001149,1762182004273
166.793789,166.72,166.77,0.00001149,-0.00000175,1762185604323
168.387947,168.12,168.24,-0.00000175,-0.00001027,1762189204323
169.937632,169.76,169.77,-0.00001027,-0.00002192,1762192804273
167.890947,167.88,167.97,-0.00002192,-0.00002206,1762196404273
166.750105,166.59,166.72,-0.00002206,0.00000614,1762200005168
164.393053,164.35,168.1,0.00000614,0.0000125,1762203604273
165.955158,165.81,165.9,0.0000125,0.0000125,1762207200637
165.752474,165.61,165.66,0.0000125,0.0000125,1762210800638
166.062316,165.9,166.04,0.0000125,0.0000125,1762214401706
166.562316,166.42,166.57,0.0000125,0.0000125,1762218001608
167.884526,167.62,167.73,0.0000125,0.00000289,1762221601657
166.688368,166.59,166.75,0.00000289,-0.00000468,1762225201874
167.683474,167.56,167.68,-0.00000468,-0.00001791,1762228801706
165.034316,164.87,164.89,-0.00001791,-0.00002489,1762232401607
157.783737,157.57,157.65,-0.00002489,-0.00002882,1762236001606
158.638316,158.45,158.54,-0.00002882,-0.00000278,1762239601607
157.071368,156.97,157.04,-0.00000278,0.00001226,1762243201607
159.242158,159.14,159.15,0.00001226,0.00000959,1762246801607
160.382211,160.28,160.39,0.00000959,0.00000878,1762250401607
160.489158,160.36,160.42,0.00000878,0.00001221,1762254001607
161.731158,161.62,161.68,0.00001221,0.00001106,1762257601606
161.455526,161.34,161.37,0.00001106,0.0000125,1762261201607
161.281421,161.13,161.18,0.0000125,0.0000092,1762264801607
164.398474,164.31,164.34,0.0000092,0.00001094,1762268401607
161.444368,161.32,161.42,0.00001094,-0.00000228,1762272001607
158.250105,158.06,158.15,-0.00000228,0.00001054,1762275601606
156.257316,156.06,156.16,0.00001054,0.0000009,1762279201607
156.520632,156.22,156.26,0.0000009,0.00000362,1762282801657
154.642211,154.54,154.57,0.00000362,-0.00000718,1762286401607
153.438579,153.38,153.51,-0.00000718,0.00000173,1762290001656
151.158526,150.91,151.07,0.00000173,0.00000544,1762293601701
155.135526,155.06,155.16,0.00000544,0.0000125,1762297200341
155.060526,154.97,154.98,0.0000125,0.00001145,1762300800342
153.302,153.21,153.3,0.00001145,0.00001073,1762304400341
152.483947,152.5,152.53,0.00001073,0.00001053,1762308000441
156.176579,156.01,156.02,0.00001053,0.00000242,1762311600341
156.929158,156.79,156.8,0.00000242,-0.00002249,1762315200341
157.034158,156.88,156.95,-0.00002249,-0.00002176,1762318800341
157.525842,157.39,157.43,-0.00002176,-0.00002235,1762322400341
158.034368,157.87,157.98,-0.00002235,-0.00001068,1762326000342
156.459947,156.33,156.34,-0.00001068,-0.00002108,1762329600342
155.695895,155.51,155.56,-0.00002108,-0.00001185,1762333200391
157.046474,156.93,156.97,-0.00001185,-0.00001197,1762336800341
154.883895,154.79,154.85,-0.00001197,0.00000097,1762340400438
157.467316,157.34,157.38,0.00000097,0.00000539,1762344000341
158.294421,158.14,158.18,0.00000539,-0.00000364,1762347600341
159.462105,159.3,159.38,-0.00000364,0.00000743,1762351200341
158.705211,158.62,158.65,0.00000743,0.00000519,1762354800492
160.484316,160.38,160.4,0.00000519,0.00000757,1762358400342
161.869,161.77,161.8,0.00000757,0.0000125,1762362000342
162.034842,161.86,161.93,0.0000125,-0.00000139,1762365600341
163.147158,162.91,162.99,-0.00000139,-0.00001507,1762369200341
162.502632,162.39,162.41,-0.00001507,-0.00003252,1762372800341
162.633789,162.43,162.44,-0.00003252,-0.00002251,1762376400341
161.857579,161.74,161.75,-0.00002251,-0.0000071,1762380000341
162.860368,162.7,162.75,-0.0000071,-0.00000381,1762383600342
162.403368,162.3,162.31,-0.00000381,0.0000125,1762387200342
161.416632,161.31,161.32,0.0000125,0.0000125,1762390800342
160.821053,160.74,160.79,0.0000125,0.0000125,1762394400341
161.762158,161.68,161.7,0.0000125,0.0000125,1762398000342
162.444316,162.37,162.42,0.0000125,0.0000125,1762401600342
162.143053,162.02,162.05,0.0000125,0.00000401,1762405200341
159.282158,159.22,159.26,0.00000401,0.0000125,1762408800341
158.925368,158.7,158.72,0.0000125,0.0000079,1762412400341
158.890632,158.7,158.74,0.0000079,0.00000944,1762416000341
159.342105,159.24,159.33,0.00000944,0.0000125,1762419600341
158.799789,158.74,158.75,0.0000125,0.0000125,1762423200342
159.072789,159,159.05,0.0000125,0.0000125,1762426800342
158.855526,158.79,158.82,0.0000125,0.0000125,1762430400341
157.531105,157.39,157.42,0.0000125,0.0000125,1762434000342
160.653105,160.58,160.62,0.0000125,0.0000125,1762437600341
157.755895,157.65,157.7,0.0000125,0.00000123,1762441200341
155.963895,155.81,155.83,0.00000123,-0.00000353,1762444800342
155.387368,155.31,155.36,-0.00000353,0.00000047,1762448400342
157.289,157.17,157.2,0.00000047,0.00001028,1762452000342
157.529684,157.34,157.44,0.00001028,0.0000125,1762455600341
156.876316,156.8,156.83,0.0000125,0.00000548,1762459200342
155.363684,155.16,155.25,0.00000548,0.00000553,1762462800342
156.537895,156.4,156.45,0.00000553,0.0000125,1762466400341
155.591842,155.4,155.54,0.0000125,0.00001187,1762470000341
155.320421,155.21,155.23,0.00001187,0.0000125,1762473600342
156.771105,156.6,156.64,0.0000125,0.0000125,1762477204171
157.050526,157.01,157.04,0.0000125,0.00001087,1762480804171
158.012158,157.92,157.95,0.00001087,0.0000125,1762484404171
156.862684,156.84,156.88,0.0000125,0.0000125,1762488004171
156.177105,156.05,156.17,0.0000125,0.0000125,1762491604171
158.090368,158.03,158.04,0.0000125,0.0000125,1762495204171
156.813737,156.7,156.76,0.0000125,0.0000125,1762498804171
157.788,157.6,157.7,0.0000125,0.00000832,1762502404171
157.306263,157.16,157.28,0.00000832,0.0000125,1762506004171
154.736579,154.6,154.61,0.0000125,-0.00000116,1762509604171
154.257842,154.1,154.16,-0.00000116,0.00000675,1762513204171
153.861842,153.79,153.81,0.00000675,0.00000505,1762516804171
151.650737,151.57,151.63,0.00000505,0.00000462,1762520404171
152.325368,152.11,152.12,0.00000462,0.0000125,1762524004171
154.735737,154.55,154.6,0.0000125,0.0000125,1762527604171
155.428737,155.2,155.28,0.0000125,0.00000167,1762531204171
157.276789,157.1,157.15,0.00000167,0.0000125,1762534804171
161.161105,161.09,161.1,0.0000125,0.00001011,1762538404170
162.112,161.92,161.96,0.00001011,0.00000098,1762542004171
164.168158,164.09,164.11,0.00000098,-0.00000168,1762545604171
163.37,163.27,163.31,-0.00000168,0.00000664,1762549204171
163.491684,163.45,163.48,0.00000664,0.0000125,1762552802450
163.223947,163.18,163.23,0.0000125,0.0000125,1762556402451
161.813368,161.73,161.77,0.0000125,0.0000125,1762560002450
160.829368,160.74,160.78,0.0000125,-0.00000029,1762563601237
162.037105,161.94,161.97,-0.00000029,0.00000151,1762567201237
163.452632,163.26,163.32,0.00000151,0.00001032,1762570801237
162.567632,162.42,162.49,0.00001032,0.0000125,1762574401237
162.756474,162.57,162.6,0.0000125,0.00000041,1762578001237
161.362895,161.27,161.3,0.00000041,-0.00001111,1762581601237
161.131053,160.96,161,-0.00001111,-0.00001464,1762585201237
161.054895,160.9,160.93,-0.00001464,-0.00001662,1762588801237
161.565842,161.41,161.47,-0.00001662,-0.00001779,1762592401237
