timestamp,reserve,symbol,borrowInterestAPY,supplyInterestAPY,totalBorrows,totalSupply,totalLiquidity,borrowTvl,depositTvl,assetPriceUSD
2025-09-04T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07339264934563383,0.0536110476463143,3539083.664152692996813451968564304822573,4079692.4562890796189,553856.740183177,746057416.5926244853665089455961904191987,860020588.17113350133,210.7989999999999999992852939278975554771
2025-09-05T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07367964589513698,0.054055078442933,3537711.607364861712312047121514543487897,4060741.9374908300843,536381.491325582,715843080.0294644155971302773420860372384,821676365.50325862153,202.2779478399999999998354338615058622963
2025-09-06T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.09387468016826905,0.07232056067096071,3498639.525550150997732968495296304416164,3821430.0165316938276,336259.809690383,711448373.970338018548140686379745327467,777087822.75173086482,203.5272138099999999997363753223567073292
2025-09-07T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.09736391672361733,0.07508851260111316,3481770.730007244770329855406969549180829,3797773.1798698341268,329600.258337246,697106385.7012606763051211399514554735389,760375148.28747356491,200.2160508999999999997163047105175337492
2025-09-08T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07784141956446433,0.059248197514355505,3451224.37176816932153916661970636733936,3820387.2083541690383,382877.451745003,712388856.8182279644520633027472885752604,788590072.04102670389,206.416268569999999999212136891912905412
2025-09-09T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.06475394268815693,0.04390796114052731,3361625.716168486123123971601022684334292,4172150.3517240879003,824337.522711651,719768217.5582940645043228749469234119489,893312187.49373277769,214.1131340399999999999508526471458935703
2025-09-10T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.06933068636679685,0.04912512171997929,3359821.314700740286994113376080581950811,3991856.2846339941881,645939.654152241,729590924.4963395452044132322035606897112,866838395.36926348828,217.1230593599999999995797672625030827476
2025-09-11T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07173862019770394,0.052161922869554456,3360157.198819287708772332828212057662109,3891658.5551588232211,545501.192204051,753044829.8273905684129675101306042426552,872159598.79664387208,224.109999999999999999687749774324174723
2025-09-12T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07179155994868314,0.052225861341678614,3358258.98320271377945609687041845451555,3887587.1850236123349,543424.157862171,768258911.2592650708002268008494414771339,889351748.37033336517,228.7670233599999999995339150515860637825
2025-09-13T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07187887797575687,0.05233137789486908,3310134.432255292944829130288507592488889,3828837.0343692768527,532895.057576299,802113468.2944458644575951193352241431501,927805748.08246906202,242.3549999999999999995836663657655662973
